,date,id,industry,price,pe,marketvalue,ZC,roe,optoebt,ocftooperateincome,debttoassets,current,apturn,yoyeps_basic,dupont_roe,ret
8595,2013/11/29,CMCSA.O,Discretionary,49.87,20.31324768,129623000000.0,,,,,,,,,,0.047689076
8596,2013/12/31,CMCSA.O,Discretionary,51.965,21.16659164,134492000000.0,67.2476,13.6252,122.0243,128.8561,67.2476,0.7442,,12.069,13.6252,0.042009224
8597,2014/1/30,CMCSA.O,Discretionary,54.19,20.79372215,140354000000.0,,,,,,,,,,0.042817281
8598,2014/2/28,CMCSA.O,Discretionary,51.69,19.76709938,133909000000.0,,,,,,,,,,-0.046133973
8599,2014/3/31,CMCSA.O,Discretionary,50.04,19.13611221,129530000000.0,66.6071,3.67,116.7539,153.3151,66.6071,0.7888,,30.9091,3.67,-0.031921068
8600,2014/4/30,CMCSA.O,Discretionary,51.76,18.56081009,134246000000.0,,,,,,,,,,0.034372502
8601,2014/5/30,CMCSA.O,Discretionary,52.2,18.71858978,135550000000.0,,,,,,,,,,0.008500773
8602,2014/6/30,CMCSA.O,Discretionary,53.68,19.24930954,138779000000.0,66.0947,7.5254,116.7379,124.0875,66.0947,0.7351,,24.1667,7.5254,0.02835249
8603,2014/7/31,CMCSA.O,Discretionary,53.73,18.5214138,138947000000.0,,,,,,,,,,0.000931446
8604,2014/8/29,CMCSA.O,Discretionary,54.72,18.86268044,141570000000.0,,,,,,,,,,0.018425461
8605,2014/9/30,CMCSA.O,Discretionary,53.78,18.53865051,138437000000.0,65.6418,12.4144,118.8348,134.2427,65.6418,0.8157,,33.871,12.4144,-0.017178363
8606,2014/10/31,CMCSA.O,Discretionary,55.35,17.04087639,142511000000.0,,,,,,,,,,0.029193009
8607,2014/11/28,CMCSA.O,Discretionary,57.04,17.56118584,146856000000.0,,,,,,,,,,0.030532972
8608,2014/12/31,CMCSA.O,Discretionary,58.01,17.85982513,147229000000.0,66.0259,16.2081,119.5668,137.91,66.0259,0.7772,,24.6154,16.2081,0.01700561
8609,2015/1/30,CMCSA.O,Discretionary,53.145,16.36201286,134947000000.0,,,,,,,,,,-0.083864851
8610,2015/2/27,CMCSA.O,Discretionary,59.38,18.00579453,150714000000.0,,,,,,,,,,0.117320538
8611,2015/3/31,CMCSA.O,Discretionary,56.47,17.12339592,141785000000.0,66.2314,3.9263,114.3445,162.1831,66.2314,0.6984,,13.8889,3.9263,-0.049006399
8612,2015/4/30,CMCSA.O,Discretionary,57.76,17.51456261,145117000000.0,,,,,,,,,,0.022843988
8613,2015/5/29,CMCSA.O,Discretionary,58.46,17.15006256,146766000000.0,,,,,,,,,,0.012119114
8614,2015/6/30,CMCSA.O,Discretionary,60.14,17.64291382,149821000000.0,66.2832,7.9839,116.0377,133.3233,66.2832,0.7583,,12.0805,7.9839,0.028737598
8615,2015/7/31,CMCSA.O,Discretionary,62.41,17.85291481,155527000000.0,,,,,,,,,,0.037745261
8616,2015/8/31,CMCSA.O,Discretionary,56.33,16.11367798,140734000000.0,,,,,,,,,,-0.097420285
8617,2015/9/30,CMCSA.O,Discretionary,56.88,16.27101135,139892000000.0,66.5515,11.859,118.1406,138.5734,66.5515,0.6625,,-0.4016,11.859,0.009763891
8618,2015/10/30,CMCSA.O,Discretionary,62.62,18.95672226,153903000000.0,,,,,,,,,,0.100914205
8619,2015/11/30,CMCSA.O,Discretionary,60.86,18.42392349,149610000000.0,,,,,,,,,,-0.028106036
8620,2015/12/31,CMCSA.O,Discretionary,56.43,17.08284569,137825000000.0,66.8622,15.5515,119.638,141.2304,66.8622,0.6768,,1.2346,15.5515,-0.07279001
8621,2016/1/29,CMCSA.O,Discretionary,55.71,16.86488342,136066000000.0,,,,,,,,,,-0.012759171
8622,2016/2/29,CMCSA.O,Discretionary,57.73,17.27301979,141000000000.0,,,,,,,,,,0.036259199
8623,2016/3/31,CMCSA.O,Discretionary,61.08,18.27535057,148253000000.0,67.3222,4.0682,115.6719,150.9155,67.3222,0.7954,,7.3171,4.0682,0.058028755
8624,2016/4/29,CMCSA.O,Discretionary,60.76,17.90196609,147476000000.0,,,,,,,,,,-0.005239031
8625,2016/5/31,CMCSA.O,Discretionary,63.3,18.65033722,153641000000.0,,,,,,,,,,0.041803818
8626,2016/6/30,CMCSA.O,Discretionary,65.19,19.20719528,157227000000.0,67.1343,7.9,118.3084,139.628,67.1343,0.8396,,2.3952,7.9,0.02985782
8627,2016/7/29,CMCSA.O,Discretionary,67.25,19.95267296,162195000000.0,,,,,,,,,,0.031599939
8628,2016/8/31,CMCSA.O,Discretionary,65.26,19.36225128,157396000000.0,,,,,,,,,,-0.029591078
8629,2016/9/30,CMCSA.O,Discretionary,66.34,19.68268204,158741000000.0,67.8801,12.1021,118.6305,129.6666,67.8801,0.8442,,6.8548,12.1021,0.016549188
8630,2016/10/31,CMCSA.O,Discretionary,61.82,17.6732254,147925000000.0,,,,,,,,,,-0.068133856
8631,2016/11/30,CMCSA.O,Discretionary,69.51,19.87165833,166326000000.0,,,,,,,,,,0.1243934
8632,2016/12/30,CMCSA.O,Discretionary,69.05,19.74015236,165225000000.0,,,,,,,,,,-0.006617753
8633,2017/1/26,CMCSA.O,Discretionary,75.5,20.77732468,179373000000.0,,,,,,,,,,0.093410572
8634,2017/2/28,CMCSA.O,Discretionary,37.42,20.40846443,177452000000.0,,,,,,,,,,-0.504370861
8635,2017/3/31,CMCSA.O,Discretionary,37.59,20.50117874,178288000000.0,67.6105,4.7082,116.0051,149.8278,67.6105,0.7993,,-38.6364,4.7082,0.004543025
8636,2017/4/28,CMCSA.O,Discretionary,39.19,20.36556244,185876000000.0,,,,,,,,,,0.042564512
8637,2017/5/31,CMCSA.O,Discretionary,41.69,21.66471672,197734000000.0,,,,,,,,,,0.063791784
8638,2017/6/30,CMCSA.O,Discretionary,38.92,20.22525215,183444000000.0,68.6944,9.3237,116.4531,142.7591,68.6944,0.6658,,-37.4269,9.3237,-0.066442792
8639,2017/7/31,CMCSA.O,Discretionary,40.45,19.83519745,190656000000.0,,,,,,,,,,0.039311408
8640,2017/8/31,CMCSA.O,Discretionary,40.61,19.91365433,191410000000.0,,,,,,,,,,0.003955501
8641,2017/9/29,CMCSA.O,Discretionary,38.48,18.86918068,181371000000.0,,,,,,,,,,-0.052450135
8642,2017/10/31,CMCSA.O,Discretionary,36.03,16.79760551,168396000000.0,,,,,,,,,,-0.063669439
8643,2017/11/30,CMCSA.O,Discretionary,37.54,17.50158501,175453000000.0,,,,,,,,,,0.04190952
8644,2017/12/29,CMCSA.O,Discretionary,40.05,18.67177582,187185000000.0,,,,,,,,,,0.066862014
8645,2018/1/31,CMCSA.O,Discretionary,42.53,8.696439743,197531000000.0,,,,,,,,,,0.061922597
8646,2018/2/28,CMCSA.O,Discretionary,36.21,7.404139996,168178000000.0,,,,,,,,,,-0.148600988
8647,2018/3/30,CMCSA.O,Discretionary,34.17,6.987005234,158703000000.0,,,,,,,,,,-0.056338028
8648,2018/4/27,CMCSA.O,Discretionary,31.81,6.314565182,146870000000.0,,,,,,,,,,-0.069066433
8649,2018/5/31,CMCSA.O,Discretionary,31.18,6.189504623,143962000000.0,,,,,,,,,,-0.019805093
8650,2018/6/29,CMCSA.O,Discretionary,32.81,6.513073921,151488000000.0,,,,,,,,,,0.052277101
8651,2018/7/31,CMCSA.O,Discretionary,35.78,6.844016552,163942000000.0,,,,,,,,,,0.090521183
8652,2018/8/31,CMCSA.O,Discretionary,36.99,7.075466156,169486000000.0,,,,,,,,,,0.033817775
8653,2018/9/28,CMCSA.O,Discretionary,35.41,6.77324295,162246000000.0,,,,,,,,,,-0.042714247
8654,2018/10/31,CMCSA.O,Discretionary,38.14,7.170762539,173518000000.0,,,,,,,,,,0.077096865
8655,2018/11/30,CMCSA.O,Discretionary,39.01,7.334332466,177476000000.0,,,,,,,,,,0.022810697
8656,2018/12/28,CMCSA.O,Discretionary,34.35,6.458198547,156275000000.0,,,,,,,,,,-0.11945655
8657,2019/1/31,CMCSA.O,Discretionary,36.57,14.10915089,165514000000.0,,,,,,,,,,0.064628821
8658,2019/2/28,CMCSA.O,Discretionary,38.67,14.91935635,175019000000.0,,,,,,,,,,0.057424118
8659,2019/3/29,CMCSA.O,Discretionary,39.98,15.42477036,180948000000.0,,,,,,,,,,0.03387639
8660,2019/4/30,CMCSA.O,Discretionary,43.53,16.23882675,197562000000.0,,,,,,,,,,0.088794397
8661,2019/5/31,CMCSA.O,Discretionary,41.0,15.29501247,186079000000.0,,,,,,,,,,-0.058120836
8662,2019/6/28,CMCSA.O,Discretionary,42.28,15.7725153,191888000000.0,,,,,,,,,,0.031219512
8663,2019/7/31,CMCSA.O,Discretionary,43.17,16.24902916,196207000000.0,,,,,,,,,,0.021050142
8664,2019/8/30,CMCSA.O,Discretionary,44.26,16.65929985,201161000000.0,,,,,,,,,,0.025249016
8665,2019/9/30,CMCSA.O,Discretionary,45.08,16.9679451,205080000000.0,68.5896,13.2147,122.7522,156.6484,68.5896,0.8589,,9.0,13.2147,0.018526887
8666,2019/10/31,CMCSA.O,Discretionary,44.82,16.43538666,203897000000.0,,,,,,,,,,-0.005767524
8667,2019/11/29,CMCSA.O,Discretionary,44.15,16.18969917,200849000000.0,,,,,,,,,,-0.014948684
8668,2019/12/31,CMCSA.O,Discretionary,44.97,16.49039078,204750000000.0,67.638,16.9199,124.294,155.1939,67.638,0.8382,,12.1094,16.9199,0.018573046
8669,2020/1/23,CMCSA.O,Discretionary,45.65,15.90512943,207846000000.0,,,,,,,,,,0.015121192
8670,2020/2/28,CMCSA.O,Discretionary,40.43,14.0981226,184079000000.0,,,,,,,,,,-0.114348302
8671,2020/3/31,CMCSA.O,Discretionary,34.38,11.98846054,156914000000.0,67.9744,2.6146,165.9371,160.0,67.9744,0.8726,,-39.7436,2.6146,-0.149641355
8672,2020/4/30,CMCSA.O,Discretionary,37.63,14.74095154,171747000000.0,,,,,,,,,,0.094531704
8673,2020/5/29,CMCSA.O,Discretionary,39.6,15.51266766,180738000000.0,,,,,,,,,,0.052351847
8674,2020/6/30,CMCSA.O,Discretionary,38.98,15.26979256,178065000000.0,67.6488,6.1741,138.0869,201.6307,67.6488,0.9663,,-23.8095,6.1741,-0.015656566
8675,2020/7/31,CMCSA.O,Discretionary,42.8,16.98060608,195515000000.0,,,,,,,,,,0.097998974
8676,2020/8/31,CMCSA.O,Discretionary,44.81,17.77806091,204697000000.0,,,,,,,,,,0.046962617
8677,2020/9/30,CMCSA.O,Discretionary,46.26,18.35333824,211654000000.0,66.9722,8.4712,140.6882,196.3413,66.9722,0.9274,,-27.9817,8.4712,0.032358848
8678,2020/10/30,CMCSA.O,Discretionary,42.24,18.73416519,193262000000.0,,,,,,,,,,-0.08690013
8679,2020/11/30,CMCSA.O,Discretionary,50.24,22.28230286,229864000000.0,,,,,,,,,,0.189393939
8680,2020/12/31,CMCSA.O,Discretionary,52.4,23.24029922,240026000000.0,66.0356,12.1746,124.3726,191.6854,66.0356,0.9286,,-19.8606,12.1746,0.042993631
8681,2021/1/29,CMCSA.O,Discretionary,49.57,21.53016663,227063000000.0,,,,,,,,,,-0.054007634
8682,2021/2/26,CMCSA.O,Discretionary,52.72,22.92502403,241492000000.0,,,,,,,,,,0.0635465
8683,2021/3/31,CMCSA.O,Discretionary,54.11,23.52945709,248582000000.0,66.0171,3.6403,114.2371,192.763,66.0171,0.9554,,55.3191,3.6403,0.026365706
8684,2021/4/30,CMCSA.O,Discretionary,56.15,22.01724243,257954000000.0,,,,,,,,,,0.037700979
8685,2021/5/31,CMCSA.O,Discretionary,57.34,22.48386002,263421000000.0,,,,,,,,,,0.021193232
8686,2021/6/30,CMCSA.O,Discretionary,57.02,22.35838318,261707000000.0,64.9658,7.6294,105.0189,182.0844,64.9658,0.9226,,37.5,7.6294,-0.005580746
8687,2021/7/30,CMCSA.O,Discretionary,58.83,21.66005516,270014000000.0,,,,,,,,,,0.031743248
8688,2021/8/31,CMCSA.O,Discretionary,60.68,22.34118843,278505000000.0,,,,,,,,,,0.031446541
8689,2021/9/30,CMCSA.O,Discretionary,55.93,20.59233093,255540000000.0,64.6915,11.9309,105.1815,167.1757,64.6915,1.0258,,54.1401,11.9309,-0.078279499
8690,2021/10/29,CMCSA.O,Discretionary,51.43,16.22451973,234980000000.0,,,,,,,,,,-0.080457715
8691,2021/11/30,CMCSA.O,Discretionary,49.98,15.7670908,228355000000.0,,,,,,,,,,-0.028193661
8692,2021/12/31,CMCSA.O,Discretionary,50.33,15.87750435,228157000000.0,64.4776,15.1909,109.0295,176.2579,64.4776,0.8453,,34.3478,15.1909,0.007002801
8693,2022/1/28,CMCSA.O,Discretionary,49.72,16.04398918,225392000000.0,,,,,,,,,,-0.012120008
8694,2022/2/28,CMCSA.O,Discretionary,46.76,14.97096157,211974000000.0,,,,,,,,,,-0.059533387
8695,2022/3/31,CMCSA.O,Discretionary,46.82,14.99017143,209815000000.0,64.7887,3.7205,116.8976,158.5883,64.7887,0.8558,,8.2192,3.7205,0.001283148
8696,2022/4/29,CMCSA.O,Discretionary,39.76,12.39148426,178177000000.0,,,,,,,,,,-0.150790261
8697,2022/5/31,CMCSA.O,Discretionary,44.28,13.80017471,198433000000.0,,,,,,,,,,0.113682093
8698,2022/6/30,CMCSA.O,Discretionary,39.24,12.22942257,173175000000.0,65.1458,7.4073,128.8258,136.1805,65.1458,0.877,,0.6494,7.4073,-0.113821138
8699,2022/7/29,CMCSA.O,Discretionary,37.52,11.7963028,165585000000.0,,,,,,,,,,-0.043832824
8700,2022/8/31,CMCSA.O,Discretionary,36.19,11.37814999,159715000000.0,,,,,,,,,,-0.035447761
8701,2022/9/30,CMCSA.O,Discretionary,29.33,9.221364021,126806000000.0,68.014,2.6612,169.4157,311.5799,68.014,0.8363,,-78.0992,2.6612,-0.189555126
8702,2022/10/31,CMCSA.O,Discretionary,31.74,25.39322662,137225000000.0,,,,,,,,,,0.082168428
8703,2022/11/30,CMCSA.O,Discretionary,36.64,29.31341553,158410000000.0,,,,,,,,,,0.154379332
8704,2022/12/30,CMCSA.O,Discretionary,34.97,27.97735023,151190000000.0,,,,,,,,,,-0.045578603
8705,2023/1/31,CMCSA.O,Discretionary,39.35,31.68084335,165902000000.0,,,,,,,,,,0.125250214
8706,2023/2/28,CMCSA.O,Discretionary,37.17,29.18264771,156711000000.0,,,,,,,,,,-0.055400254
8707,2023/3/31,CMCSA.O,Discretionary,37.91,29.76362991,158441000000.0,67.8317,4.6938,107.6864,155.9103,67.8317,0.6903,,15.1899,4.6938,0.019908528
8708,2023/4/28,CMCSA.O,Discretionary,41.37,30.49768066,172464000000.0,,,,,,,,,,0.091268795
8709,2023/5/31,CMCSA.O,Discretionary,39.35,29.00855064,164043000000.0,,,,,,,,,,-0.048827653
8710,2023/6/30,CMCSA.O,Discretionary,41.55,30.63037682,171695000000.0,67.6067,9.7926,112.6345,139.3951,67.6067,0.7569,,24.5161,9.7926,0.055908513
8711,2023/7/31,CMCSA.O,Discretionary,45.26,28.69271851,186704000000.0,,,,,,,,,,0.089290012
8712,2023/8/31,CMCSA.O,Discretionary,46.76,29.64364815,192891000000.0,,,,,,,,,,0.033141847
8713,2023/9/28,CMCSA.O,Discretionary,44.86,28.43913651,185053000000.0,,,,,,,,,,-0.04063302
8714,2023/10/31,CMCSA.O,Discretionary,41.29,10.96927834,166196000000.0,,,,,,,,,,-0.079580918
8715,2023/11/30,CMCSA.O,Discretionary,41.89,11.12867737,168611000000.0,,,,,,,,,,0.014531364
8716,2023/12/29,CMCSA.O,Discretionary,43.85,11.64937973,176500000000.0,,,,,,,,,,0.04678921
8717,2024/1/31,CMCSA.O,Discretionary,46.54,12.01262283,184850000000.0,,,,,,,,,,0.061345496
8718,2024/2/29,CMCSA.O,Discretionary,42.85,11.06018257,170194000000.0,,,,,,,,,,-0.079286635
8719,2024/3/29,CMCSA.O,Discretionary,43.35,11.1892395,172180000000.0,,,,,,,,,,0.011668611
8720,2024/4/1,CMCSA.O,Discretionary,,,,,,,,,,,,,0.0
8721,2010/2/26,CME.O,Financials,301.69,24.3480854,20106649258.0,,,,,,,,,,0.051844362
8722,2010/3/31,CME.O,Financials,316.11,25.5118618,21067694975.0,45.2963,1.2481,103.8857,92.8721,45.2963,1.0618,,21.0,1.2481,0.047797408
8723,2010/4/30,CME.O,Financials,329.27,25.31406784,21629320225.0,,,,,,,,,,0.041631078
8724,2010/5/31,CME.O,Financials,316.65,23.99391937,20800328755.0,,,,,,,,,,-0.038327209
8725,2010/6/30,CME.O,Financials,281.55,21.33424377,18494655174.0,43.2223,2.6414,105.7224,75.4767,43.2223,1.0618,,22.0472,2.6414,-0.110847939
8726,2010/7/30,CME.O,Financials,278.8,19.99782753,18740342435.0,,,,,,,,,,-0.009767359
8727,2010/8/31,CME.O,Financials,248.16,18.21444321,16680786867.0,,,,,,,,,,-0.10989957
8728,2010/9/30,CME.O,Financials,260.45,19.11650467,17506894502.0,40.7222,3.8529,105.9859,76.0063,40.7222,1.1045,,21.6187,3.8529,0.0495245
8729,2010/10/29,CME.O,Financials,289.65,20.3274765,19410826103.0,,,,,,,,,,0.112113649
8730,2010/11/30,CME.O,Financials,288.06,20.15480614,19304272630.0,,,,,,,,,,-0.005489384
8731,2010/12/31,CME.O,Financials,321.75,22.51200676,21509031902.0,42.5665,4.8342,106.307,80.2509,42.5665,1.1268,,15.3537,4.8342,0.116954801
8732,2011/1/31,CME.O,Financials,308.56,21.58913612,20627278581.0,,,,,,,,,,-0.040994561
8733,2011/2/28,CME.O,Financials,311.28,21.93831635,20872114340.0,,,,,,,,,,0.008815141
8734,2011/3/31,CME.O,Financials,301.55,21.25256729,20219693135.0,39.9116,2.2356,102.4433,73.2996,39.9116,1.2253,,88.1543,2.2356,-0.031258031
8735,2011/4/29,CME.O,Financials,295.77,16.98247147,19835064090.0,,,,,,,,,,-0.019167634
8736,2011/5/31,CME.O,Financials,285.76,16.41014671,19163768855.0,,,,,,,,,,-0.033843865
8737,2011/6/30,CME.O,Financials,291.59,16.74494171,19554743003.0,41.0689,3.6633,103.6928,57.6215,41.0689,1.2283,,44.9032,3.6633,0.020401736
8738,2011/7/29,CME.O,Financials,289.19,16.28635597,19336959743.0,,,,,,,,,,-0.008230735
8739,2011/8/31,CME.O,Financials,267.12,14.99935246,17861228557.0,,,,,,,,,,-0.076316608
8740,2011/9/30,CME.O,Financials,246.4,13.83588028,16475766384.0,46.1684,5.2116,104.0784,64.8001,46.1684,1.1476,,40.0175,5.2116,-0.077568134
8741,2011/10/31,CME.O,Financials,275.56,15.47327614,18294730965.0,,,,,,,,,,0.118344156
8742,2011/11/30,CME.O,Financials,249.28,13.10785103,16549972909.0,,,,,,,,,,-0.09536943
8743,2011/12/30,CME.O,Financials,243.67,12.81286144,16177518850.0,,,,,,,,,,-0.022504814
8744,2012/1/31,CME.O,Financials,239.51,12.59411716,15839068862.0,,,,,,,,,,-0.01707227
8745,2012/2/29,CME.O,Financials,289.49,10.61336803,19234607519.0,,,,,,,,,,0.208676047
8746,2012/3/30,CME.O,Financials,289.33,10.60750198,19223976626.0,,,,,,,,,,-0.000552696
8747,2012/4/27,CME.O,Financials,268.38,10.9917984,17838031555.0,,,,,,,,,,-0.072408668
8748,2012/5/31,CME.O,Financials,257.57,10.55263424,17119538668.0,,,,,,,,,,-0.040278709
8749,2012/6/29,CME.O,Financials,268.11,10.98445797,17820085849.0,,,,,,,,,,0.040920915
8750,2012/7/31,CME.O,Financials,52.11,11.0119648,17327326061.0,,,,,,,,,,-0.805639476
8751,2012/8/31,CME.O,Financials,54.9,11.60155106,18255041274.0,,,,,,,,,,0.053540587
8752,2012/9/28,CME.O,Financials,57.29,12.1066103,19049750721.0,,,,,,,,,,0.043533698
8753,2012/10/31,CME.O,Financials,55.93,12.60507774,18646368860.0,,,,,,,,,,-0.023738872
8754,2012/11/30,CME.O,Financials,55.27,12.48904228,18426333039.0,,,,,,,,,,-0.011800465
8755,2012/12/31,CME.O,Financials,50.67,11.4496069,16814079450.0,44.6631,4.1716,99.9173,78.01,44.6631,1.1445,,-90.0477,4.1716,-0.083227791
8756,2013/1/31,CME.O,Financials,57.84,13.06977081,19193336400.0,,,,,,,,,,0.141503848
8757,2013/2/28,CME.O,Financials,59.67,22.19484329,19904758102.0,,,,,,,,,,0.031639004
8758,2013/3/29,CME.O,Financials,61.41,22.85528183,20485188453.0,,,,,,,,,,0.029160382
8759,2013/4/26,CME.O,Financials,60.77,22.61708832,20290466191.0,,,,,,,,,,-0.010421755
8760,2013/5/31,CME.O,Financials,67.93,26.20579529,22681115162.0,,,,,,,,,,0.117821293
8761,2013/6/28,CME.O,Financials,75.95,29.29972076,25358909120.0,,,,,,,,,,0.118062712
8762,2013/7/31,CME.O,Financials,74.062,28.57137489,24758692860.0,,,,,,,,,,-0.02485846
8763,2013/8/30,CME.O,Financials,71.11,25.51174927,23771848577.0,,,,,,,,,,-0.039858497
8764,2013/9/30,CME.O,Financials,73.88,26.5055275,24634621080.0,55.1287,3.6122,101.5301,74.821,55.1287,1.1066,,7.2727,3.6122,0.038953734
8765,2013/10/31,CME.O,Financials,74.21,26.62392044,24886738557.0,,,,,,,,,,0.004466703
8766,2013/11/29,CME.O,Financials,81.95,28.91361427,27482390846.0,,,,,,,,,,0.104298612
8767,2013/12/31,CME.O,Financials,78.46,27.68227196,26194263300.0,61.0144,4.5887,102.2486,86.1941,61.0144,1.047,,8.4871,4.5887,-0.042586943
8768,2014/1/30,CME.O,Financials,74.32,26.22159576,24812103600.0,,,,,,,,,,-0.052765741
8769,2014/2/28,CME.O,Financials,73.82,25.34392929,24781215804.0,,,,,,,,,,-0.006727664
8770,2014/3/31,CME.O,Financials,74.02,25.43852997,24723420200.0,59.9186,1.2567,101.8145,91.0171,59.9186,1.0581,,12.6761,1.2567,0.002709293
8771,2014/4/30,CME.O,Financials,70.39,24.1910038,23636548388.0,,,,,,,,,,-0.0490408
8772,2014/5/30,CME.O,Financials,72.0,23.99005508,24177176928.0,,,,,,,,,,0.022872567
8773,2014/6/30,CME.O,Financials,70.95,23.64019966,23715321300.0,58.4095,2.4899,99.7697,68.9497,58.4095,1.0665,,-3.6364,2.4899,-0.014583333
8774,2014/7/31,CME.O,Financials,73.94,25.85237122,24845501728.0,,,,,,,,,,0.042142354
8775,2014/8/29,CME.O,Financials,76.55,26.78313255,25722520385.0,,,,,,,,,,0.035298891
8776,2014/9/30,CME.O,Financials,79.955,27.97446632,26783965540.0,66.3327,3.8443,99.9461,65.4037,66.3327,1.0472,,4.2373,3.8443,0.044480732
8777,2014/10/31,CME.O,Financials,83.81,27.78143692,28230678991.0,,,,,,,,,,0.048214621
8778,2014/11/28,CME.O,Financials,84.64,28.12494469,28510257366.0,,,,,,,,,,0.009903353
8779,2014/12/31,CME.O,Financials,88.65,29.45742416,29738085750.0,71.0367,5.3572,99.8306,78.3141,71.0367,1.0244,,14.6259,5.3572,0.047377127
8780,2015/1/30,CME.O,Financials,85.3,28.34425545,28614311500.0,,,,,,,,,,-0.037789058
8781,2015/2/27,CME.O,Financials,95.93,28.71208382,32361388815.0,,,,,,,,,,0.124618992
8782,2015/3/31,CME.O,Financials,94.71,28.34693336,31816025010.0,72.6489,1.5726,96.8499,88.0597,72.6489,1.0438,,22.5,1.5726,-0.012717607
8783,2015/4/30,CME.O,Financials,90.91,25.75621223,30687395689.0,,,,,,,,,,-0.040122479
8784,2015/5/29,CME.O,Financials,94.2,26.70526695,31797961433.0,,,,,,,,,,0.036189638
8785,2015/6/30,CME.O,Financials,93.06,26.38208199,31285748340.0,71.1405,2.823,103.1382,71.9274,71.1405,1.0382,,11.3208,2.823,-0.012101911
8786,2015/7/31,CME.O,Financials,96.04,27.19948578,32438393376.0,,,,,,,,,,0.032022351
8787,2015/8/31,CME.O,Financials,94.44,26.76229477,31897978659.0,,,,,,,,,,-0.016659725
8788,2015/9/30,CME.O,Financials,92.74,26.28055,31229174860.0,73.5925,4.5168,102.0493,79.7875,73.5925,1.0375,,15.4472,4.5168,-0.018000847
8789,2015/10/30,CME.O,Financials,94.47,25.28777313,31953191858.0,,,,,,,,,,0.018654302
8790,2015/11/30,CME.O,Financials,97.65,26.17592621,33028783581.0,,,,,,,,,,0.03366148
8791,2015/12/31,CME.O,Financials,90.6,24.28611183,30526854600.0,69.4948,6.0132,101.6302,80.9758,69.4948,1.0293,,10.089,6.0132,-0.072196621
8792,2016/1/29,CME.O,Financials,89.85,24.08506966,30274148850.0,,,,,,,,,,-0.008278146
8793,2016/2/29,CME.O,Financials,91.44,24.8153553,30944746878.0,,,,,,,,,,0.01769616
8794,2016/3/31,CME.O,Financials,96.05,26.06643486,32389884950.0,69.6933,1.7771,99.2048,95.5155,69.6933,1.0371,,11.2245,1.7771,0.050415573
8795,2016/4/29,CME.O,Financials,91.91,24.21660042,31124674178.0,,,,,,,,,,-0.043102551
8796,2016/5/31,CME.O,Financials,97.89,25.80952835,33149759061.0,,,,,,,,,,0.065063649
8797,2016/6/30,CME.O,Financials,97.4,25.680336,32867727400.0,68.8374,3.3052,99.3535,69.045,68.8374,1.0441,,15.2542,3.3052,-0.005005619
8798,2016/7/29,CME.O,Financials,102.24,25.84759712,34644546958.0,,,,,,,,,,0.049691992
8799,2016/8/31,CME.O,Financials,108.35,27.40944481,36714951710.0,,,,,,,,,,0.059761346
8800,2016/9/30,CME.O,Financials,104.52,26.44056511,35325774120.0,66.3803,5.5514,98.1753,76.7605,66.3803,1.0593,,21.1268,5.5514,-0.035348408
8801,2016/10/31,CME.O,Financials,100.1,23.35403252,33968960125.0,,,,,,,,,,-0.042288557
8802,2016/11/30,CME.O,Financials,112.91,26.38118744,38316036840.0,,,,,,,,,,0.127972028
8803,2016/12/30,CME.O,Financials,115.35,26.95128822,39144051453.0,,,,,,,,,,0.021610132
8804,2017/1/26,CME.O,Financials,120.74,28.2106514,40839459820.0,,,,,,,,,,0.046727352
8805,2017/2/28,CME.O,Financials,121.46,26.89134789,41254015440.0,,,,,,,,,,0.005963227
8806,2017/3/31,CME.O,Financials,118.8,26.30242157,40214869200.0,72.7672,1.9553,85.0354,90.777,72.7672,1.0349,,8.2569,1.9553,-0.021900214
8807,2017/4/28,CME.O,Financials,116.19,25.19893646,39480341736.0,,,,,,,,,,-0.021969697
8808,2017/5/31,CME.O,Financials,117.29,25.44799995,39854112077.0,,,,,,,,,,0.009467252
8809,2017/6/30,CME.O,Financials,125.24,27.17288399,42415782240.0,73.5475,3.9672,89.7716,71.6899,73.5475,1.0383,,18.1373,3.9672,0.067780714
8810,2017/7/31,CME.O,Financials,122.62,26.60443115,41680028691.0,,,,,,,,,,-0.020919834
8811,2017/8/31,CME.O,Financials,125.8,25.73170662,42760949351.0,,,,,,,,,,0.025933779
8812,2017/9/29,CME.O,Financials,135.68,27.75260735,46119281462.0,,,,,,,,,,0.078537361
8813,2017/10/31,CME.O,Financials,137.17,31.13364792,46678196016.0,,,,,,,,,,0.010981722
8814,2017/11/30,CME.O,Financials,149.54,33.97945786,50887638932.0,,,,,,,,,,0.090180069
8815,2017/12/29,CME.O,Financials,146.05,33.18643951,49700011141.0,,,,,,,,,,-0.023338237
8816,2018/1/31,CME.O,Financials,153.48,34.87473297,52066248240.0,,,,,,,,,,0.050872989
8817,2018/2/28,CME.O,Financials,166.16,13.91527653,56558418956.0,,,,,,,,,,0.082616628
8818,2018/3/30,CME.O,Financials,161.74,13.5487318,55053915996.0,,,,,,,,,,-0.026600867
8819,2018/4/27,CME.O,Financials,157.36,12.56640148,53583087599.0,,,,,,,,,,-0.0270805
8820,2018/5/31,CME.O,Financials,162.9,13.01368427,55469528278.0,,,,,,,,,,0.035205897
8821,2018/6/29,CME.O,Financials,163.92,13.09517002,55816851291.0,,,,,,,,,,0.00626151
